FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
1.9222319,693.14496,1.6514375,1.0382551,0.996935,248.23235,8.460041,323.58322,0.13891979,1.1475765,1.0436385,0.9966481,1.0330803,0.9980175,1.0573239,0.99837506,28.87708,1.0152148,998.0313,1.0113869,1.7286977,1.0132486,1.0466342,1.0030427,1.4549334,147.30345,157.79846,1.6087148,800.0584,0.9896289,1.9934903,0.9979617,1.0022353,1.9397504,7.8449073,143.8639,269.6632,10.917847,1.6441615,1.2229056,0.70088375,0.28607756,1.9315702,0.9996443,239.07225,1.273467,181.55966,0.007509899,0.99742347,1.0052162,0.9924173,Attack
2.5437753,554.7807,1.9883779,2.0206623,0.9812096,229.7688,8.4425955,329.4818,2.5077202,2.0098398,0.98438746,0.9954634,2.0264254,0.9993523,2.0370128,0.998942,18.597528,2.3218658,898.1368,1.0151422,2.009039,1.013005,0.948477,1.0021313,2.0429862,148.05055,151.8879,1.6613885,897.6722,0.9804856,2.021892,0.99973744,0.9854997,2.0090034,7.829561,142.58783,263.52124,12.331527,1.735517,1.2943778,0.74532795,0.31204855,2.0098345,1.0039794,252.53531,1.2305315,190.78415,0.0034094325,0.9918649,0.99638367,0.98736477,Attack
-0.07000603,808.3364,0.98922163,0.9601972,0.9743916,193.80058,8.532488,371.42035,-0.13792436,1.0282515,1.0422598,1.0043994,0.938024,0.99984115,1.024716,0.999016,-1.0583391,-0.021694636,999.8461,1.0088158,0.95347816,0.9920307,1.9434705,0.9931615,0.9814138,146.42802,339.5588,0.0034638867,272.06152,0.9781994,1.0469224,1.0006047,0.99274236,0.9928339,7.4376116,189.71977,269.74353,14.419178,0.021785699,0.040875748,0.0074901446,0.0029251087,1.0048597,1.0111501,14.167777,-0.005352072,5.2803564,0.0009274298,0.99547017,1.0030539,0.99715674,Attack
2.6332686,606.2182,2.0706763,1.9740934,0.9870932,274.83142,8.373383,336.50732,2.4071345,1.980209,1.0143421,0.9987643,1.9869853,0.9971849,1.9947188,0.9971769,22.125448,2.4048688,911.6038,1.0146948,1.9997334,1.0030997,1.01755,1.0068033,2.0687308,150.78845,153.00897,1.6606336,899.06195,0.9692012,2.0137596,1.0002677,0.9825212,2.0337927,7.8688655,144.69057,258.8562,7.3772225,1.7201748,1.2789189,0.75280493,0.32350215,2.0272765,0.9970733,253.9397,1.706241,187.93117,-0.00425776,0.9846938,1.0036328,0.9819958,Attack
-0.077626005,820.63525,0.97196585,0.95399725,0.99974126,189.59846,8.607703,337.3284,-0.10489195,0.9822851,1.0055865,0.99969196,0.95157206,0.9999527,0.95707387,1.0000055,1.385479,0.01042571,1025.7625,1.0089632,0.9936672,1.0041976,2.000959,1.0016725,1.0020405,147.98126,311.30197,-0.050075866,231.50244,0.98785925,0.9774428,1.0003357,0.991183,0.97883433,7.597056,234.94563,267.167,14.775896,-0.04487566,-0.031308934,-0.018476738,-0.0055145514,0.9776935,1.0045584,1.7834997,-0.026737861,-2.5774467,0.009129436,0.9931911,0.9983358,0.99193645,Attack
-0.07971181,814.84656,0.9919131,0.99709517,0.9935413,190.53754,8.60075,338.7645,-0.009515931,1.0115563,1.0035359,0.9995986,0.99470013,1.0006976,1.0115038,1.0000293,1.057826,0.02445581,1017.255,1.0066512,1.0019177,1.0035199,1.978782,1.0002964,1.0134133,146.65338,306.52783,0.01598575,249.768,0.9896048,1.0078517,0.99948967,0.9936583,1.0141829,7.5989566,231.00983,267.09967,14.461604,0.014622652,0.0057552597,0.007918284,0.005807798,1.0077199,1.0036304,12.461875,0.0092926705,4.3246984,0.004994003,0.9936137,1.0020807,0.99420637,Attack
0.8264693,711.7846,1.191618,1.2375919,0.9874297,211.51982,8.513311,325.88528,0.59446883,1.2961019,0.97479516,1.0063646,1.3133461,0.9934822,1.265486,0.9929279,4.58855,0.7801379,996.4665,1.0495127,1.2315919,0.98413193,1.6698581,0.97214365,1.3973578,145.70389,238.31691,0.65985686,482.09927,1.0262479,1.3712195,1.0024029,1.0130934,1.4108902,7.664023,186.09094,264.01108,106.37187,0.5859254,0.45238844,0.25538293,0.11711898,1.3845944,0.9946876,96.649864,0.59412116,63.736145,0.02873252,0.97424436,0.98533815,1.0095414,Attack
1.6130785,713.0342,1.6153897,1.4213774,0.9577394,258.69977,8.416035,324.11465,0.9910441,1.5664082,1.0435954,0.98859113,1.4158695,0.9965801,1.4850997,0.9938928,26.57214,2.2127523,809.06354,1.0142289,2.0420265,0.9893227,0.9283683,1.0081689,1.9880828,145.71039,152.50095,1.6213565,835.7735,0.9640611,2.036376,0.9981403,1.0247366,1.9578664,7.8899813,141.8011,269.27048,7.226049,1.7005538,1.2411288,0.71129817,0.28849772,1.9742252,1.0024763,245.05223,1.5922847,185.49524,-0.012769523,0.99814117,1.0004457,0.98780984,Attack
-0.14378919,828.3289,0.992988,0.98259884,1.0299174,192.56364,8.585566,344.0949,-0.0638135,1.063361,0.9973784,0.99291086,0.97370523,1.0022882,1.0003462,1.0018365,3.419342,-0.0034581185,1016.9364,1.0190815,1.0357352,1.0052694,1.9464048,0.99560446,0.98101074,145.50783,290.5987,0.30947283,312.7817,1.0000161,1.1487566,0.99899554,0.9928754,1.1828068,7.594903,209.58752,267.69296,14.89965,0.26051572,0.17574187,0.12671413,0.058017593,1.182083,1.0056858,47.36567,0.18391056,32.83635,-0.032612916,1.0037873,1.012742,1.001087,Attack
-0.10670973,824.1909,0.961289,0.9742179,1.0062925,191.7741,8.598529,340.01547,-0.05257957,0.9755848,0.98815894,0.99495345,0.97312206,1.0005953,0.9613807,1.000336,1.5802212,0.031738304,1023.1787,1.0039101,1.0045941,1.0083413,2.0296857,1.0017688,1.010602,147.99542,318.3447,-0.054695226,222.22754,0.98089373,0.96488786,0.99956733,0.9902796,0.9860916,7.588695,238.94838,267.67337,15.463856,-0.043662585,-0.04035251,-0.013716056,0.0006107945,0.9745196,1.0005159,4.3438177,-0.007704548,-1.786004,-0.009407318,0.99331427,1.0043452,0.9875302,Attack
-0.073600546,815.3819,1.0294122,0.940383,0.9858439,193.18396,8.59323,347.67953,-0.14025514,0.97657466,1.022492,0.9971078,0.95413816,1.0019943,0.9362382,1.001136,1.5327911,0.10290041,1016.9485,1.0065787,1.0591909,0.99480027,2.0001674,1.0012516,1.0501492,149.12585,315.1967,-0.019585468,233.3815,0.9914603,0.99507064,0.99858785,0.9961647,0.99404866,7.5592794,221.41489,268.01172,14.949172,-0.016980566,-0.028776571,-0.0043344037,0.002036925,0.9851829,0.99952155,8.663917,0.006631561,3.4582741,-0.0117584085,0.9951855,1.0072937,0.9930628,Attack
0.05612515,779.3345,1.0472351,0.97884023,1.021203,177.65657,8.629763,316.5104,-0.056035448,1.0687854,1.0404193,1.0020367,0.98522323,0.99848247,1.0019122,0.9990011,4.8223553,0.42200795,1000.63196,1.0006862,1.0890956,1.0369539,1.8744638,1.0003381,1.1934313,148.1747,195.4144,1.1092031,471.66473,0.98453677,1.6858765,0.9996023,0.9975923,1.7160927,7.699165,175.05551,263.87616,13.316565,1.1525562,0.8856287,0.47923487,0.19562554,1.7190495,0.9992725,172.46388,0.5179402,125.82991,-0.0014909756,1.0025918,1.0008501,0.97124314,Attack
-0.7426537,805.94745,0.46694586,1.857455,1.0072879,205.9993,8.532546,312.76978,2.0722394,1.8894762,1.1648124,0.9903949,1.8008696,0.99801415,1.8119227,0.99863195,16.960634,2.1468081,820.94794,1.013476,1.9183686,1.0318,1.0911517,0.9947104,1.9647799,145.28082,139.91043,1.5549977,803.23944,0.99626315,1.9997816,0.99910223,1.0015457,1.8556467,7.8430686,133.49486,263.6956,11.955301,1.5472748,1.1928709,0.59360844,0.20898373,1.850092,1.0065591,222.47542,0.78059375,167.8042,0.019475851,0.9797978,0.988499,0.9996505,Attack
-0.20093538,787.44824,0.95155346,2.0022101,1.0158075,286.2622,8.349854,337.4839,2.4882743,2.1186686,0.9889566,1.0068951,1.9956329,0.99781215,2.0423403,0.99848497,18.985498,2.2981033,762.2471,1.0070612,1.932883,0.98322433,1.0227245,1.00191,2.0434916,151.15381,150.3725,1.7854174,873.4357,0.9771755,2.0666418,0.99883574,1.0007421,2.064716,7.9004683,141.98198,259.24548,10.580014,1.7701571,1.3058124,0.7501994,0.3096897,2.007743,1.0032569,256.59402,1.7425759,190.84595,0.007479674,0.99321073,1.0073191,0.9972358,Attack
-0.013764635,749.7952,1.0026634,1.8352809,1.0556709,198.54575,8.58088,311.53104,2.073248,1.8992984,0.90108734,0.98423594,1.826426,1.0019212,1.8816415,1.001812,14.112046,1.6808699,926.27966,0.9947529,1.649549,0.97727203,1.14762,1.0059651,1.7394489,145.34554,165.62338,1.3764077,820.9961,0.99397844,1.9574155,0.9985449,1.0062587,1.7216592,7.832457,149.75667,266.2043,15.421474,1.4962951,1.1039783,0.5698614,0.19035314,1.7123493,1.0080365,209.74094,0.4537177,158.64688,-0.01380057,0.9928885,1.0167325,1.0020473,Attack
-0.3651785,825.44806,0.9533209,1.1796494,1.0591367,191.59612,8.643162,343.30524,0.4561875,1.1902114,1.0439826,0.9917035,1.1900945,0.99663216,1.2241023,0.99737924,4.0715885,0.13986197,1001.3573,1.0244391,0.9762236,1.0189638,1.9366336,1.0080559,1.0613134,149.98271,283.6352,0.123026036,313.61786,0.9826287,1.1129521,0.99769115,0.9923385,1.0585372,7.635669,211.27448,267.23032,12.283279,0.1295,0.11545135,0.054456457,0.00796422,1.0557269,0.9983677,29.45191,0.010929116,21.722748,-0.047248967,1.0033932,1.0217599,0.98913485,Attack
0.5639418,729.754,1.1824036,1.3534323,1.0009098,201.70935,8.606647,312.63126,0.93930036,1.5121094,1.0095958,0.9921825,1.3574029,0.9989079,1.3755605,0.99886256,-2.094658,-0.14931008,951.61145,1.025845,0.8982163,1.0286818,1.216678,0.99785036,0.9156971,147.59425,145.27475,1.7603129,859.3613,0.98164535,2.0135555,0.99936485,0.9877387,2.0177534,7.7916956,140.66483,266.7963,13.560746,1.7107124,1.2888927,0.74382055,0.30647078,2.0199013,1.0063412,249.88518,1.0520666,189.40823,0.0026576233,0.9982621,1.0084097,0.9951363,Attack
-0.08973886,820.4359,0.98167676,1.0165871,0.9995879,194.64468,8.5585785,357.42056,0.05943961,1.0236857,1.0079731,0.99725443,1.0168682,1.0000343,1.022478,1.0000068,1.9591494,0.10079124,1018.3323,1.0137687,1.0276535,1.0071491,1.9668078,1.0017085,1.051204,147.58417,332.6377,0.01574745,257.74094,0.9861997,1.0235978,0.9996875,0.99031514,1.0223235,7.502047,214.98985,268.47916,14.987384,0.038155995,0.027995601,0.017365294,0.007551353,1.0096292,1.0041013,14.961677,0.008608767,6.426749,0.0022926705,0.99318767,1.0046114,0.99503165,Attack
-0.0610459,804.1275,1.0092357,0.98278683,0.99463356,191.33682,8.590706,340.24878,-0.058600355,0.9982813,1.0118773,0.99856913,0.99037576,1.000375,0.9694126,0.9997588,1.0649929,0.027428532,1013.8855,1.0123298,1.0042212,1.0077338,2.0115848,0.9987131,1.014561,147.89406,302.8954,0.06687083,243.56345,0.988275,1.0241414,0.99904144,0.98993576,1.0388533,7.5939684,225.61234,267.28214,14.364792,0.054860435,0.029952899,0.030266361,0.018105637,1.0322323,1.0010116,18.554525,0.04929764,9.207679,-0.0006830383,0.99821925,1.0036329,0.9985686,Attack
2.5615783,455.59683,2.0456316,1.9634584,0.99522364,158.12802,8.667642,300.8907,2.354939,2.1071584,1.10759,0.990891,1.9669815,0.99887735,1.9748378,0.9992229,18.27386,2.2603774,482.28162,0.9969113,1.9819485,0.99626726,0.9144502,1.0001612,2.0316536,150.13933,140.52542,1.6243294,953.5961,0.98650515,2.035864,0.99912363,0.9925762,1.9886221,7.749703,133.02245,268.74133,15.318915,1.6947106,1.2766618,0.705396,0.27482182,1.9809233,1.0044304,244.40894,0.7824959,184.19263,0.01047741,1.0005006,1.0023941,0.9998995,Attack
-0.1972195,817.0419,0.9497738,1.0750068,1.0188,191.28156,8.613278,341.7316,0.18337007,1.0839086,0.9705676,0.99911416,1.0901175,1.0018185,1.0683389,1.0016104,1.486742,-0.025076604,1009.584,1.0215728,0.99789184,1.0112208,1.9880363,1.0008686,0.98285913,149.27116,298.20856,0.104146026,279.0274,0.9972961,1.0442055,0.9991575,0.9916395,1.0487087,7.596197,216.82846,267.18027,16.11631,0.05605253,0.03196962,0.035070196,0.0127919875,1.0468925,1.0011176,19.933279,0.03140021,12.223746,-0.04119812,1.0024607,1.0142006,0.99732196,Attack
-0.10211636,817.077,0.96941745,0.9637426,0.99398714,191.87819,8.576709,349.39648,-0.094729714,0.9834176,1.0044715,0.996552,0.9577466,0.99979246,0.95679957,0.9994445,1.3506231,0.022500062,1014.4373,1.006966,0.9999357,0.9974099,2.0120323,0.9979347,1.00929,147.3931,325.74207,-0.03177104,237.87262,0.9898345,0.97795546,0.99961585,0.98839855,0.9922804,7.5343304,223.59386,268.0746,15.515669,-0.02491466,-0.023796126,-0.012816741,-0.0028802645,0.98935133,1.0013183,5.248847,-0.012879363,0.15116039,0.015505585,0.995314,0.9975995,0.9969625,Attack
-0.052663222,814.20544,0.98291326,0.99372077,0.9960711,194.01953,8.568303,353.1278,-0.0036595361,1.0058442,0.99839395,0.99979985,0.9914428,0.99973935,1.0353203,0.9993817,0.9852132,0.04564979,1011.67,1.0097487,1.0134022,1.0014498,1.967922,0.99897146,1.0160788,146.60333,326.95258,-0.008595087,252.05276,0.9895547,1.0071335,0.99998456,0.99365205,0.99189615,7.528658,217.97032,268.37796,14.875013,-0.00017062503,0.0044040224,0.0016780361,0.0005692352,0.9833669,1.0083616,10.158378,-0.026670508,2.4063027,0.006191696,0.9962304,1.0052181,0.9988592,Attack
-0.0037201792,811.49426,1.061038,0.979093,0.9901957,187.5234,8.608034,335.2857,-0.040625025,1.0157241,1.0533366,0.9965243,0.97194463,0.997859,0.99826795,0.9986694,1.2296057,-0.013033009,1017.2506,1.0038294,0.96928436,1.0061477,1.9708172,0.9978787,0.98860776,147.92047,295.27655,-0.04537437,267.2139,0.9852542,1.0226183,1.0000287,0.99928075,0.98159456,7.630997,227.36485,266.17734,14.008015,0.002513849,0.016184941,-0.0022826926,-0.008715693,0.9833811,1.0031954,8.060599,-0.0052286307,5.910651,-0.0026086054,0.9935198,0.99815327,0.99956465,Attack
-0.07889034,809.6461,0.9956368,1.0418276,1.0055519,193.546,8.598277,336.06842,0.117783256,1.0581186,1.0073391,1.0001051,1.0403936,0.9999502,1.0544168,1.000248,2.2279768,0.07613542,1010.3318,1.0180665,1.0112253,1.0010102,1.9629766,1.0001467,1.0265793,147.05301,305.7418,-0.013535835,277.23163,0.9931325,1.0582122,1.0000092,0.9891795,0.97564644,7.63041,231.22789,266.85495,14.858823,0.061897956,0.038172618,0.009546504,-0.007853601,0.9657171,0.99883616,14.393058,-0.034703963,8.188102,0.0062291967,0.9904987,1.0055135,0.9901366,Attack
-0.06184067,811.5818,1.0175366,0.9942408,0.9945373,191.7051,8.558232,351.47406,-0.015166094,1.0054203,1.0059475,0.99984837,0.99242246,0.9994663,1.008545,0.9994508,0.5881528,-0.08260582,1005.8633,1.0115619,0.9571686,1.0054,1.9887929,0.99610823,0.9661299,147.4769,321.77444,0.026343606,253.38382,0.9815242,1.032096,0.9994538,0.98816955,1.0203158,7.5396633,217.03825,267.9517,15.754785,0.042918764,0.032771483,0.025084512,0.008276638,1.0098375,1.0016873,16.800146,0.03333915,8.140105,0.0051058754,0.9941795,1.0033231,0.99601084,Attack
0.4179922,725.9842,1.2706952,1.8277429,1.0487722,192.90076,8.5690775,310.99356,2.0191824,1.9430836,0.90836114,0.98556465,1.8095682,0.9965127,1.8548287,0.9972811,17.279419,2.014174,860.43164,1.0187021,1.8492478,1.0038108,1.0405724,1.0028045,1.9019395,147.12796,161.82118,1.3267715,832.95276,0.9957599,1.9518126,0.9989511,1.0037974,1.7259244,7.8385344,146.4323,267.95865,17.815771,1.4644727,1.1121095,0.5532844,0.17492718,1.7165613,0.9968588,208.39122,0.40583038,155.9672,-0.003428378,0.9934123,1.0027448,0.9978368,Attack
-0.56168556,820.9948,0.6787004,1.9782865,1.0413988,236.74167,8.456435,328.79654,2.441154,2.0072272,1.0509529,0.99372643,1.942631,0.9992169,1.9686319,0.9998287,19.961123,2.1310468,847.63025,1.0167361,1.9274744,0.99960375,1.0206045,1.0045998,1.9503624,149.73523,154.99722,1.679565,847.14594,0.99457663,2.0246155,0.9983089,0.99532694,1.9171696,7.867618,138.9471,265.73233,10.166624,1.6457616,1.2238522,0.6453838,0.25117308,1.890774,1.0159547,236.297,1.0824523,177.07323,0.020403655,0.9748313,0.9958459,1.0047364,Attack
0.68180156,722.4379,1.0413914,1.1843154,1.016709,229.73318,8.734742,352.5319,0.5917645,1.2790993,0.9951158,0.99380493,1.3339897,0.9946963,1.4419355,0.9971466,-0.26996523,0.060031198,993.1969,1.9207679,0.9159338,1.0400077,1.4186488,1.0717068,0.89725924,151.87227,306.4655,0.2810519,501.2086,0.93713313,1.3842787,1.0049154,0.9438177,0.97925115,7.783349,217.96732,265.99884,4.5379515,0.41403905,0.2740929,0.12509511,-0.008637417,1.0371808,0.96631825,70.51636,0.14512111,56.928955,0.24794519,0.9974831,1.2257895,1.0059253,Attack
-0.07063152,813.5682,1.0007052,1.000672,0.99197745,195.09824,8.533399,372.18463,-0.0056412714,1.0342829,1.0182366,1.0025779,1.003004,0.9999127,1.0068139,1.0001371,1.6731348,0.06469073,1016.24286,1.00822,1.0040025,0.99902296,1.9627371,1.0007685,1.0339073,149.08588,340.57574,0.011106513,269.25977,0.98194647,1.0331568,0.9996469,0.9932309,1.0190135,7.426023,191.91216,269.4281,14.865571,0.023145042,0.023768976,0.01222317,0.0039713937,1.0147157,1.003782,13.509131,-0.0010443248,5.4353704,0.0034081864,0.99171567,0.9983095,0.99249405,Attack
1.4498024,666.6101,1.5420634,1.758704,0.9616503,228.74925,8.497215,316.9434,1.8422477,1.8956199,1.1417719,0.9972914,1.7706645,0.99497646,1.7720323,0.99294126,21.898186,2.4188287,757.0373,1.0281386,2.0632248,1.0056776,0.9570895,1.0059521,2.0737967,146.33156,150.91115,1.5822117,867.0332,0.97823375,2.0082476,0.9995271,0.9974823,1.9788498,7.8340716,139.20183,262.39517,11.236746,1.6905662,1.2537867,0.70835006,0.28666505,1.9713122,1.0051806,242.3827,1.3305447,184.37071,-0.013473007,0.9983701,1.0135207,0.9934898,Attack
0.56751287,642.27356,1.3893613,1.8900084,0.9617594,245.36829,8.433606,331.73227,2.143001,1.8064941,1.1973383,1.0092893,1.8744942,1.0008461,1.9083723,1.0019718,16.37821,1.8257669,904.588,0.9628702,1.8262215,1.0354869,1.0978405,0.9810991,1.8039148,142.47406,246.98816,0.310684,736.6416,0.9827592,1.7970876,0.9981075,0.9824271,0.88215905,8.036321,193.32632,264.61166,17.731022,0.9085669,0.62113285,0.19512911,-0.052880917,0.9062315,0.99245906,115.17419,-0.09501963,98.46209,-0.0034100811,0.9884429,1.0143492,1.0053365,Attack
-0.20354868,809.7773,0.9269166,1.0668217,1.0209371,184.13332,8.630663,319.2947,0.21984334,1.1758028,0.9470196,0.9940704,1.0762173,1.0018272,1.1046793,1.0021392,-0.20437913,-0.013627148,985.7626,1.005343,1.0007601,1.0002397,1.7668226,0.9957419,0.9789614,145.8107,236.17812,0.69091487,440.3657,0.99829054,1.3548167,0.99917126,0.99517137,1.3999474,7.672298,200.62045,265.43533,14.580818,0.61460096,0.44443446,0.25528675,0.11040615,1.3813628,1.0091801,94.411606,0.31452924,67.758316,-0.002047899,0.9937854,0.9985841,1.0036626,Attack
2.511282,556.11127,1.9469416,1.9996247,1.0603746,247.2687,8.3944435,332.3337,2.483303,2.0004518,0.9695362,0.9924526,1.9863002,0.9994201,1.9842666,0.99923235,19.746277,2.2320616,927.038,1.0050367,1.9484465,1.0096776,0.9415559,0.99873483,1.9945284,148.20131,154.87129,1.6766709,913.8897,0.9816019,2.0312884,0.99871296,0.989075,2.0129688,7.847253,144.99503,263.26917,12.901946,1.7401042,1.3026149,0.73816156,0.30697674,2.0065768,1.0073497,252.49077,1.3321484,190.09978,0.014044561,0.99588954,0.99438435,0.990654,Attack
-0.009345666,813.7715,0.950961,0.99096996,1.0011363,192.88785,8.569595,351.01254,-0.029681852,0.98009515,0.9684166,0.99499005,0.9803809,1.0002148,1.0085222,1.0000932,1.1808758,-0.058669664,1017.14417,1.0039262,0.9877051,1.0012609,2.0051222,0.9978702,0.98071593,145.83527,325.2664,-0.04962728,225.26633,0.98361385,0.95670986,0.9991978,0.9923868,0.9717092,7.5306234,222.69545,268.41913,15.257507,-0.06597892,-0.051764354,-0.020896865,-0.0062457663,0.9741455,1.0033116,1.5898352,-0.057049267,-3.9524314,0.009203551,0.9960259,0.9992994,0.9943299,Attack
-0.04335095,793.3814,1.0690858,0.9898515,1.008968,184.81313,8.596801,329.03668,-0.05555587,1.0936896,1.0677395,0.99891114,0.9964142,0.9971431,0.98625904,0.9974146,3.46624,0.12545386,993.1244,1.0014132,1.0115545,1.0467277,2.0044491,0.99885684,1.0544785,150.13329,259.08093,0.36757013,295.5802,0.9817052,1.2723061,0.99883467,1.0024484,1.2378775,7.660698,208.44162,267.09042,14.116606,0.42375013,0.3215521,0.16525449,0.058005434,1.2324239,0.9898745,69.849174,0.15342487,49.382942,-0.023046445,0.9950459,0.99489075,0.9901873,Attack
-0.022097602,814.1885,0.9970859,0.99001074,0.99783576,188.69981,8.60577,334.41336,-0.027834227,1.001135,1.0190204,0.9996765,0.98172885,0.99954116,1.0002702,0.9995164,1.1510048,0.027781988,1020.973,1.0054146,1.0037013,1.0004827,1.9870514,1.0002539,1.0143487,147.27097,294.11877,0.023413561,258.79068,0.9891933,1.0246418,0.99944663,0.9953186,1.0141628,7.6321316,229.17279,266.69055,14.357195,0.01886221,0.023491338,0.009371207,0.001949634,1.0119,1.0028833,13.256995,-0.011055282,5.6596136,0.010123048,0.9949181,0.99650437,0.99539953,Attack
0.7220913,617.1148,1.2783076,2.015553,1.9527006,192.23572,8.513447,323.56573,2.8572922,2.0496407,1.0406342,1.0073712,2.0251317,0.998586,2.0662074,0.99774665,20.121643,2.204889,745.87354,1.0260386,2.0432048,1.0046766,0.91310364,0.9981872,2.0096774,145.91106,148.37202,1.7133031,851.21686,1.0074692,1.9745505,0.99842376,0.99089676,2.0048995,7.790657,134.78711,267.49384,12.067317,1.6986896,1.2542942,0.7310092,0.3066602,1.9915897,0.9855936,244.49725,1.306271,184.21521,0.005136342,1.0035354,0.98948336,1.0042382,Attack
1.7424827,596.915,1.6041625,1.8119469,1.0931405,218.02458,8.504602,319.14987,2.0050023,1.8902279,1.0691673,0.9823711,1.7899823,0.99945736,1.8391664,0.99772596,12.371725,1.3699012,957.976,0.9823846,1.4674962,0.9946637,1.2530018,1.0056965,1.6142452,143.79213,197.79482,1.0086604,809.9212,0.970923,1.9032917,0.9982753,0.9999063,1.5627725,7.900727,182.01631,263.99393,12.327111,1.4162236,1.0232055,0.5144859,0.16322872,1.5593276,1.0118134,197.54375,0.55691195,149.49828,-0.007931412,1.0068122,1.0046567,0.9960459,Attack
-0.10802366,815.5511,0.9790727,1.0121298,0.98838323,191.9322,8.589256,343.36475,0.031677436,1.004838,1.0104172,0.9977726,1.0093204,1.00098,1.0190742,1.0003933,1.4297066,0.014779114,1015.9517,1.0086741,1.0053127,1.0060477,1.9815935,1.0000656,1.0081904,147.28398,319.01944,-0.012643434,239.13577,0.98770285,0.9966683,0.9994585,0.99145746,1.0032479,7.568607,231.47333,267.62247,14.5539255,0.0005536906,-0.007610307,0.0025697215,0.0041621285,1.0010148,1.0013999,10.490088,0.009056219,3.0522988,0.0013675262,0.9938371,1.002419,0.993911,Attack
